ref,date,name,other_trades,Other Trades Parenth,Other Trades Dates,Other Trade Suffix 2,Role_primary,Relation to,RoleRelationDates,guild_memberships,opticians,seller_descriptions,Qualifier IS,Dates IS,maker_descriptions,IM Dates Parenth,Material,Qualifier IM,seller_trades,Seller_trades parenth,Seller trade dates,maker_trades,Maker_trade parentheses 1,Maker_trade Date Qual,Maker_qualifier
5610,1825-01-01T00:00:00Z,NUTTING,,,,,,,,,,,,,Mathematical,,,,,,,,,,
5610,1825-01-01T00:00:00Z,NUTTING,,,,,,,,Goldsmiths,,,,,,,,,,,,,,,
5611,1849-01-01T00:00:00Z,MILLARD,,,,,,,,,Optician,,,,,,,,,,,,,,
5612,1846-01-01T00:00:00Z,MILLARD,,,,,,,,,Optician,,,,,,,,,,,,,,
5613,1837-01-01T00:00:00Z,MILLARD,,,,,,,,,Optician,,,,,,,,,,,,,,
5614,1851-01-01T00:00:00Z,MILLARD,,,,,,,,,,,,,,,,,,,,Spectacle,,,
5614,1851-01-01T00:00:00Z,MILLARD,,,,,,,,,,,,,,,,,,,,Spectacle,,,
5614,1851-01-01T00:00:00Z,MILLARD,,,,,,,,,Optician,,,,,,,,,,,,,,
5615,1842-01-01T00:00:00Z,MILLARD & SONS,,,,,,,,,,,,,,,,,,,,Spectacle,,,
5615,1842-01-01T00:00:00Z,MILLARD & SONS,,,,,,,,,,,,,,,,,,,,Spectacle,,,
5615,1842-01-01T00:00:00Z,MILLARD & SONS,,,,,,,,,Optician,,,,,,,,,,,,,,
5616,1849-01-01T00:00:00Z,"MORRIS, KING & GOODING",,,,,,,,,,,,,,,,,,,,Tool,bookbinder,,
5616,1849-01-01T00:00:00Z,"MORRIS, KING & GOODING",,,,,,,,,,,,,,,,,,,,Tool,engraver,,
5616,1849-01-01T00:00:00Z,"MORRIS, KING & GOODING",,,,,,,,,,,,,,,,,,,,Rule,,,
5616,1849-01-01T00:00:00Z,"MORRIS, KING & GOODING",,,,,Engraver,,,,,,,,,,,,,,,,,,
5617,1850-01-01T00:00:00Z,MORRIS,,,,,,,,,,,,,,,,,,,,Scale,Mathematical ,,
5618,1839-01-01T00:00:00Z,MORTON,,,,,,,,,,,,,Philosophical,,,,,,,,,,
5619,1841-01-01T00:00:00Z,MORTON,,,,,,,,,,,,,,,,,,,,Appliance,philosophical,,
5620,1843-01-01T00:00:00Z,NEWTON,,,,,,,,,,,,,,,,,,,,Globe,,,
5620,1843-01-01T00:00:00Z,NEWTON,,,,,Agent ,patent,,,,,,,,,,,,,,,,,
5621,1839-01-01T00:00:00Z,NEGRETTI,,,,,,,,,,,,,,,,,,,,Barometer,,,
5621,1839-01-01T00:00:00Z,NEGRETTI,,,,,,,,,,,,,,,,,,,,Barometer,,,
5621,1839-01-01T00:00:00Z,NEGRETTI,,,,,,,,,,,,,Glass,,,,,,,,,,
5621,1839-01-01T00:00:00Z,NEGRETTI,,,,,,,,,,,,,Philosophical,,,,,,,,,,
5621,1839-01-01T00:00:00Z,NEGRETTI,,,,,Blower ,glass,,,,,,,,,,,,,,,,,
5622,1840-01-01T00:00:00Z,PIZZI,,,,,,,,,,,,,,,,,,,,Thermometer,,,
5622,1840-01-01T00:00:00Z,PIZZI,,,,,,,,,,,,,,,,,,,,Barometer,,,
5623,1840-01-01T00:00:00Z,PIZZI & NEGRETTI,,,,,,,,,,,,,,,,,,,,Barometer,,,
5624,1845-01-01T00:00:00Z,NEGRETTI & CO.,,,,,,,,,,,,,,,,,,,,Barometer,,,
5625,1849-01-01T00:00:00Z,PIGGOTT & BODDY,,,,,,,,,,,,,Philosophical,,,,,,,,,,
5625,1849-01-01T00:00:00Z,PIGGOTT & BODDY,,,,,,,,,,,,,Mathematical,,,,,,,,,,
5625,1849-01-01T00:00:00Z,PIGGOTT & BODDY,,,,,,,,,Optician,,,,,,,,,,,,,,
5626,1851-01-01T00:00:00Z,STEBBING & WOOD,,,,,,,,,,,,,Nautical,,,,,,,,,,
5626,1851-01-01T00:00:00Z,STEBBING & WOOD,,,,,,,,,,,,,Mathematical,,,,,,,,,,
5627,1820-01-01T00:00:00Z,BARTON,,,,,,,,,,,,,,,,,,,,Compass,,,
5629,1848-01-01T00:00:00Z,NICHOLL,,,,,,,,,,,,,Mathematical,,,,,,,,,,
5630,1851-01-01T00:00:00Z,NIXON,,,,,,,,,,,,,Mathematical,,,,,,,,,,
5630,1851-01-01T00:00:00Z,NIXON,,,,,,,,,Optician,,,,,,,,,,,,,,
5631,1839-01-01T00:00:00Z,SMITH,,,,,,,,,,,,,Nautical,,,,,,,,,,
5631,1839-01-01T00:00:00Z,SMITH,,,,,,,,,,,,,Philosophical,,,,,,,,,,
5631,1839-01-01T00:00:00Z,SMITH,,,,,,,,,,,,,Mathematical,,,,,,,,,,
5631,1839-01-01T00:00:00Z,SMITH,,,,,,,,,Optician,,,,,,,,,,,,,,
5632,1811-01-01T00:00:00Z,WEEDEN,,,,,,,,Turners,,,,,,,,,,,,,,,
5632,1811-01-01T00:00:00Z,WEEDEN,,,,,Turner ,optical,,,,,,,,,,,,,,,,,
5633,1790-01-01T00:00:00Z,WEEDEN,,,,,,,,Turners,,,,,,,,,,,,,,,
5633,1790-01-01T00:00:00Z,WEEDEN,,,,,Turner ,optical,,,,,,,,,,,,,,,,,
5635,1839-01-01T00:00:00Z,VANDOME & CO.,,,,,,,,,,,,,,,,,,,,Scale,,,
5636,1851-01-01T00:00:00Z,MILLS,,,,,,,,,,,,,,,,,,,,Telescope,,,
5636,1851-01-01T00:00:00Z,MILLS,,,,,,,,,,,,,,,,,,,,Telescope,,,
5636,1851-01-01T00:00:00Z,MILLS,,,,,,,,,Optician,,,,,,,,,,,,,,
5638,1836-01-01T00:00:00Z,MOLTENI,,,,,,,,,,,,,,,,,,,,Barometer,,,
5638,1836-01-01T00:00:00Z,MOLTENI,,,,,,,,,,,,,,,,,Toy,,,,,,
5639,1811-01-01T00:00:00Z,MONKS,,,,,,,,,Optician,,,,,,,,,,,,,,
5640,1837-01-01T00:00:00Z,OSBORNE,,,,,,,,,Optician,,,,,,,,,,,,,,
5640,1837-01-01T00:00:00Z,OSBORNE,,,,,Manufacturer,spectacle,,,,,,,,,,,,,,,,,
5640,1837-01-01T00:00:00Z,OSBORNE,,,,,Grinder ,glass,,,,,,,,,,,,,,,,,
5641,1782-01-01T00:00:00Z,BAKER,,,,,,,,,,,,,Drawing,,,,,,,,,,
5641,1782-01-01T00:00:00Z,BAKER,,,,,,,,Merchant Taylors,,,,,,,,,,,,,,,
5642,1852-01-01T00:00:00Z,MORRIS & CO.,,,,,,,,,,,,,,,,,,,,Rule,brass,,
5642,1852-01-01T00:00:00Z,MORRIS & CO.,,,,,,,,,,,,,,,,,,,,Rule,,,
5643,1851-01-01T00:00:00Z,MORSE,,,,,,,,,Optician,,,,,,,,,,,,,,
5645,1851-01-01T00:00:00Z,MURRELL,,,,,,,,,Optician,,,,,,,,,,,,,,
5646,1842-01-01T00:00:00Z,MUSTON,,,,,,,,,,,,,,,,,,,,Chronometer,,,
5646,1842-01-01T00:00:00Z,MUSTON,,,,,,,,,,,,,,,,,,,,Clock,,,
5646,1842-01-01T00:00:00Z,MUSTON,,,,,,,,,,,,,,,,,,,,Watch,,,
5647,1848-01-01T00:00:00Z,NAPIER & SON,,,,,,,,,,,,,,,,,,,,Telescope,,1866-9 only in dirs],
5647,1848-01-01T00:00:00Z,NAPIER & SON,,,,,,,,,,,,,,,,,,,,Scale,,,
5647,1848-01-01T00:00:00Z,NAPIER & SON,,,,,,,,,,,,,,,,,,,,Compass,,,
5647,1848-01-01T00:00:00Z,NAPIER & SON,,,,,,,,,,,,,Nautical,[to 1885 in dirs],,,,,,,,,
5647,1848-01-01T00:00:00Z,NAPIER & SON,,,,,Engineer,,,,,,,,,,,,,,,,,,
5648,1850-01-01T00:00:00Z,NELSON,,,,,,,,,,,,,Drawing,,,,,,,,,,
5648,1850-01-01T00:00:00Z,NELSON,,,,,,,,,,,,,Mathematical,,,,,,,,,,
5649,1849-01-01T00:00:00Z,NEWBOLD,,,,,,,,,,,,,,,,,,,,Spectacle,,,
5649,1849-01-01T00:00:00Z,NEWBOLD,,,,,,,,,,,,,,,,,,,,Spectacle,,,
5649,1849-01-01T00:00:00Z,NEWBOLD,,,,,,,,,Optician,,,,,,,,,,,,,,
5650,1841-01-01T00:00:00Z,NEWCOMB,,,,,,,,,,,,,Nautical,,,,,,,,,,
5650,1841-01-01T00:00:00Z,NEWCOMB,,,,,,,,,,,,,Mathematical,,,,,,,,,,
5650,1841-01-01T00:00:00Z,NEWCOMB,,,,,,,,,Optician,,,,,,,,,,,,,,
5651,1846-01-01T00:00:00Z,NEWCOMB & MANSELL,,,,,,,,,,,,,Nautical,,,,,,,,,,
5651,1846-01-01T00:00:00Z,NEWCOMB & MANSELL,,,,,,,,,,,,,Mathematical,,,,,,,,,,
5651,1846-01-01T00:00:00Z,NEWCOMB & MANSELL,,,,,,,,,Optician,,,,,,,,,,,,,,
5652,1850-01-01T00:00:00Z,NICHOLLS,,,,,,,,,,,,,,,,,,,,Tape,measuring,,
5653,1849-01-01T00:00:00Z,NORMAN,,,,,,,,,Optician,,,,,,,,,,,,,,
5654,1851-01-01T00:00:00Z,NORMAN,,,,,,,,,Optician,,,,,,,,,,,,,,
5655,1841-01-01T00:00:00Z,NORRIS,,,,,,,,,,,,,,,,,,,,Watch,,,
5655,1841-01-01T00:00:00Z,NORRIS,,,,,,,,,,,,,,,,,,,,Chronometer,,,
5656,1843-01-01T00:00:00Z,NORRIS & CAMPBELL,,,,,,,,,,,,,,,,,,,,Chronometer,,,
5656,1843-01-01T00:00:00Z,NORRIS & CAMPBELL,,,,,,,,,,,,,,,,,,,,Chronometer,,,
5656,1843-01-01T00:00:00Z,NORRIS & CAMPBELL,,,,,,,,,,,,,,,,,,,,Watch,,,
5656,1843-01-01T00:00:00Z,NORRIS & CAMPBELL,,,,,,,,,,,,,,,,,,,,Watch,,,
5656,1843-01-01T00:00:00Z,NORRIS & CAMPBELL,,,,,,,,,,,,,Mathematical,,,,,,,,,,
5656,1843-01-01T00:00:00Z,NORRIS & CAMPBELL,,,,,,,,,Optician,,,,,,,,,,,,,,
5657,1842-01-01T00:00:00Z,NORTHEN,,,,,,,,,,,,,,,,,,,,Chronometer,,,
5657,1842-01-01T00:00:00Z,NORTHEN,,,,,,,,,,,,,,,,,,,,Chronometer,,,
5657,1842-01-01T00:00:00Z,NORTHEN,,,,,,,,,,,,,,,,,,,,Watch,,,
5657,1842-01-01T00:00:00Z,NORTHEN,,,,,,,,,,,,,,,,,,,,Watch,,,
5657,1842-01-01T00:00:00Z,NORTHEN,,,,,,,,,,,,,Mathematical,,,,,,,,,,
5657,1842-01-01T00:00:00Z,NORTHEN,,,,,,,,,Optician,,,,,,,,,,,,,,
5657,1842-01-01T00:00:00Z,NORTHEN,,,,,Smith ,silver,,,,,,,,,,,,,,,,,
5658,1849-01-01T00:00:00Z,NORTHEN,,,,,,,,,,,,,Chemical,,,,,,,,,,
5659,1844-01-01T00:00:00Z,NORVELL,,,,,,,,,,,,,,,,,,,,Spectacle,,,
5659,1844-01-01T00:00:00Z,NORVELL,,,,,,,,,,,,,,,,,,,,Spectacle,,,
5659,1844-01-01T00:00:00Z,NORVELL,,,,,,,,,Optician,,,,,,,,,,,,,,
5660,1841-01-01T00:00:00Z,NOSEDA,,,,,,,,,,,,,,,,,,,,Barometer,,,
5661,1803-01-01T00:00:00Z,NOYES,,,,,,,,,,,,,Mathematical,,,,,,,,,,
5661,1803-01-01T00:00:00Z,NOYES,,,,,,,,Grocers,,,,,,,,,,,,,,,
5662,1845-01-01T00:00:00Z,OAKESHOTT,,,,,,,,,,,,,,,,,,,,Thermometer,,,
5662,1845-01-01T00:00:00Z,OAKESHOTT,,,,,,,,,,,,,,,,,,,,Barometer,,,
5662,1845-01-01T00:00:00Z,OAKESHOTT,,,,,,,,,,,,,Philosophical,,,,,,,,,,
5663,1845-01-01T00:00:00Z,OGILVIE,,,,,,,,,,,,,,,,,,,,Thermometer,,,
5663,1845-01-01T00:00:00Z,OGILVIE,,,,,,,,,,,,,,,,,,,,Barometer,,,
5664,1845-01-01T00:00:00Z,ONEILL,,,,,,,,,,,,,Mathematical,,,,,,,,,,
5665,1845-01-01T00:00:00Z,OPPENHEIM,,,,,,,,,Optician,,,,,,,,,,,,,,
5666,1851-01-01T00:00:00Z,OPTICAL ILLUMINATING GLASS CO.,,,,,,,,,,,,,Mathematical,,,,,,,,,,
5666,1851-01-01T00:00:00Z,OPTICAL ILLUMINATING GLASS CO.,,,,,,,,,Optician,,,,,,,,,,,,,,
5667,1849-01-01T00:00:00Z,ORCHARD,,,,,,,,,,,,,Drawing,,,,,,,,,,
5667,1849-01-01T00:00:00Z,ORCHARD,,,,,,,,,,,,,Philosophical,,,,,,,,,,
5667,1849-01-01T00:00:00Z,ORCHARD,,,,,,,,,,,,,Mathematical,,,,,,,,,,
5667,1849-01-01T00:00:00Z,ORCHARD,,,,,,,,,Optician,,,,,,,,,,,,,,
5668,1846-01-01T00:00:00Z,ORTELLI & PRIMAVESI,,,,,,,,,,,,,,,,,,,,Barometer,,,
5668,1846-01-01T00:00:00Z,ORTELLI & PRIMAVESI,,,,,,,,,,,,,,,,,,,,Barometer,,,
5668,1846-01-01T00:00:00Z,ORTELLI & PRIMAVESI,,,,,,,,,,,,,,,,,,,,Clock,,,
5668,1846-01-01T00:00:00Z,ORTELLI & PRIMAVESI,,,,,,,,,,,,,,,,,,,,Clock,,,
5668,1846-01-01T00:00:00Z,ORTELLI & PRIMAVESI,,,,,,,,,,,,,,,,,,,,Watch,,,
5668,1846-01-01T00:00:00Z,ORTELLI & PRIMAVESI,,,,,,,,,,,,,,,,,,,,Watch,,,
5668,1846-01-01T00:00:00Z,ORTELLI & PRIMAVESI,,,,,,,,,Optician,,,,,,,,,,,,,,
5668,1846-01-01T00:00:00Z,ORTELLI & PRIMAVESI,,,,,Jeweller,,,,,,,,,,,,,,,,,,
5669,1845-01-01T00:00:00Z,OTTLEY,,,,,,,,,Optician,,,,,,,,,,,,,,
5670,1849-01-01T00:00:00Z,OWERS,,,,,,,,,Optician,,,,,,,,,,,,,,
5671,1832-01-01T00:00:00Z,PAPP,,,,,,,,,,,,,Mathematical,,,,,,,,,,
5672,1843-01-01T00:00:00Z,PARKES,,,,,,,,,,,,,,,,,,,,Rule,brass,,
5673,1840-01-01T00:00:00Z,PARKES,,,,,,,,,,,,,,,,,,,,Rule,,,
5673,1840-01-01T00:00:00Z,PARKES,,,,,Joiner,printer,,,,,,,,,,,,,,,,,
5674,1851-01-01T00:00:00Z,PALMER,,,,,,,,,,,,,,,,,,,,Frame,picture,,
5674,1851-01-01T00:00:00Z,PALMER,,,,,,,,,,,,,,,,,,,,Barometer,,,
5675,1841-01-01T00:00:00Z,PARKES,,,,,,,,,,,,,Mathematical,,,,,,,,,,
5675,1841-01-01T00:00:00Z,PARKES,,,,,,,,,Optician,,,,,,,,,,,,,,
5676,1841-01-01T00:00:00Z,PARKES & SONS,,,,,,,,,,,,,,,,,,,,Compass,,,
5676,1841-01-01T00:00:00Z,PARKES & SONS,,,,,,,,,,,,,Mathematical,,,,,,,,,,
5677,1845-01-01T00:00:00Z,PARTRIDGE,,,,,,,,,,,,,Mathematical,,,,,,,,,,
5678,1851-01-01T00:00:00Z,PASTORELLI,,,,,,,,,,,,,,,,,,,,Barometer,,,
5679,1851-01-01T00:00:00Z,PASTORELLI & CO.,,,,,,,,,,,,,,,,,,,,Thermometer,,,
5679,1851-01-01T00:00:00Z,PASTORELLI & CO.,,,,,,,,,,,,,,,,,,,,Thermometer,,,
5679,1851-01-01T00:00:00Z,PASTORELLI & CO.,,,,,,,,,,,,,,,,,,,,Thermometer,,,
5679,1851-01-01T00:00:00Z,PASTORELLI & CO.,,,,,,,,,,,,,,,,,,,,Thermometer,,,
5679,1851-01-01T00:00:00Z,PASTORELLI & CO.,,,,,,,,,,,,,,,,,,,,Thermometer,,,
5679,1851-01-01T00:00:00Z,PASTORELLI & CO.,,,,,,,,,,,,,,,,,,,,Thermometer,,,
5679,1851-01-01T00:00:00Z,PASTORELLI & CO.,,,,,,,,,,,,,,,,,,,,Barometer,,,
5679,1851-01-01T00:00:00Z,PASTORELLI & CO.,,,,,,,,,,,,,,,,,,,,Barometer,,,
5679,1851-01-01T00:00:00Z,PASTORELLI & CO.,,,,,,,,,,,,,,,,,,,,Barometer,,,
5679,1851-01-01T00:00:00Z,PASTORELLI & CO.,,,,,,,,,,,,,,,,,,,,Barometer,,,
5679,1851-01-01T00:00:00Z,PASTORELLI & CO.,,,,,,,,,,,,,,,,,,,,Barometer,,,
5679,1851-01-01T00:00:00Z,PASTORELLI & CO.,,,,,,,,,,,,,,,,,,,,Barometer,,,
5679,1851-01-01T00:00:00Z,PASTORELLI & CO.,,,,,,,,,,,,,Meteorological,,,,,,,,,,
5679,1851-01-01T00:00:00Z,PASTORELLI & CO.,,,,,,,,,,,,,Philosophical,,,,,,,,,,
5679,1851-01-01T00:00:00Z,PASTORELLI & CO.,,,,,,,,,,,,,Mathematical,,,,,,,,,,
5679,1851-01-01T00:00:00Z,PASTORELLI & CO.,,,,,,,,,Optician,,,,,,,,,,,,,,
5679,1851-01-01T00:00:00Z,PASTORELLI & CO.,,,,,Wholesaler,,,,,,,,,,,,,,,,,,
5680,1847-01-01T00:00:00Z,PASTORELLI & SON,,,,,,,,,,,,,,,,,,,,Thermometer,,,
5680,1847-01-01T00:00:00Z,PASTORELLI & SON,,,,,,,,,,,,,,,,,,,,Barometer,,,
5681,1846-01-01T00:00:00Z,PAYNE,,,,,,,,,,,,,,,,,,,,Chronometer,,,
5681,1846-01-01T00:00:00Z,PAYNE,,,,,,,,,,,,,,,,,,,,Chronometer,,,
5681,1846-01-01T00:00:00Z,PAYNE,,,,,,,,,Optician,,,,,,,,,,,,,,
5681,1846-01-01T00:00:00Z,PAYNE,,,,,Dealer ,optical inst,,,,,,,,,,,,,,,,,
5682,1851-01-01T00:00:00Z,PHELP,,,,,,,,,Optician,,,,,,,,,,,,,,
5683,1851-01-01T00:00:00Z,PIGGOTT & CO.,,,,,,,,,,,,,Drawing,,,,,,,,,,
5683,1851-01-01T00:00:00Z,PIGGOTT & CO.,,,,,,,,,,,,,Philosophical,,,,,,,,,,
5683,1851-01-01T00:00:00Z,PIGGOTT & CO.,,,,,,,,,,,,,Mathematical,,,,,,,,,,
5683,1851-01-01T00:00:00Z,PIGGOTT & CO.,,,,,,,,,Optician,,,,,,,,,,,,,,
5684,1825-01-01T00:00:00Z,PERRY,,,,,,,,,,,,,Philosophical,,,,,,,,,,
5685,1831-01-01T00:00:00Z,PHIPPS,,,,,,,,,,,,,Mathematical,,,,,,,,,,
5686,1825-01-01T00:00:00Z,PIPER,,,,,,,,,Optician,,,,,,,,,,,,,,
5687,1825-01-01T00:00:00Z,PITTS,,,,,,,,,,,,,Mathematical,,,,,,,,,,
5688,1858-01-01T00:00:00Z,PIGGOTT,,,,,,,,,,,,,Drawing,,,,,,,,,,
5688,1858-01-01T00:00:00Z,PIGGOTT,,,,,,,,,,,,,Mathematical,,,,,,,,,,
5689,1840-01-01T00:00:00Z,PIGGOTT,,,,,,,,,,,,,Drawing,,,,,,,,,,
5690,1851-01-01T00:00:00Z,PENLINGTON,,,,,,,,,,,,,,,,,,,,Chronometer,,,
5691,1847-01-01T00:00:00Z,PENLINGTON,,,,,,,,,,,,,,,,,,,,Chronometer,,,
5692,1848-01-01T00:00:00Z,PERCIVAL,,,,,,,,,,,,,,,,,,,,Rule,,,
5693,1849-01-01T00:00:00Z,PEVERELLE,,,,,,,,,,,,,,,,,,,,Thermometer,,,
5693,1849-01-01T00:00:00Z,PEVERELLE,,,,,,,,,,,,,,,,,,,,Barometer,,,
5694,1846-01-01T00:00:00Z,PHELPS,,,,,,,,,,,,,Mathematical,,,,,,,,,,
5694,1846-01-01T00:00:00Z,PHELPS,,,,,,,,,Optician,,,,,,,,,,,,,,
5695,1841-01-01T00:00:00Z,PHELPS (Mrs),,,,,,,,,,,,,Mathematical,,,,,,,,,,
5695,1841-01-01T00:00:00Z,PHELPS (Mrs),,,,,,,,,Optician,,,,,,,,,,,,,,
5696,1841-01-01T00:00:00Z,PHILLIPS,,,,,,,,,,,,,,,,,,,,Barometer,,,
5697,1845-01-01T00:00:00Z,PHILLIPS & JACOBS,,,,,,,,,,,,,Philosophical,,,,,,,,,,
5697,1845-01-01T00:00:00Z,PHILLIPS & JACOBS,,,,,,,,,,,,,Mathematical,,,,,,,,,,
5697,1845-01-01T00:00:00Z,PHILLIPS & JACOBS,,,,,,,,,Optician,,,,,,,,,,,,,,
5698,1850-01-01T00:00:00Z,PICKERING,,,,,,,,,,,,,Mathematical,,,,,,,,,,
5699,1842-01-01T00:00:00Z,PIERS,,,,,,,,,,,,,,,,,,,,Watch,,,
5699,1842-01-01T00:00:00Z,PIERS,,,,,,,,,,,,,,,,,,,,Watch,,,
5699,1842-01-01T00:00:00Z,PIERS,,,,,,,,,,,,,,,,,,,,Chronometer,,,
5699,1842-01-01T00:00:00Z,PIERS,,,,,,,,,,,,,,,,,,,,Chronometer,,,
5699,1842-01-01T00:00:00Z,PIERS,,,,,,,,,Optician,,,,,,,,,,,,,,
5699,1842-01-01T00:00:00Z,PIERS,,,,,Corrector ,compass,,,,,,,,,,,,,,,,,
5700,1850-01-01T00:00:00Z,PILKINGTON,,,,,,,,,,,,,,,,,,,,Spectacle,,,
5700,1850-01-01T00:00:00Z,PILKINGTON,,,,,,,,,,,,,,,,,,,,Spectacle,,,
5700,1850-01-01T00:00:00Z,PILKINGTON,,,,,,,,,,,,,,,,,,,,Spectacle,,,
5700,1850-01-01T00:00:00Z,PILKINGTON,,,,,,,,,,,,,,,,,,,,Spectacle,,,
5700,1850-01-01T00:00:00Z,PILKINGTON,,,,,,,,,,,,,,,,,,,,Telescope,,,
5700,1850-01-01T00:00:00Z,PILKINGTON,,,,,,,,,,,,,,,,,,,,Telescope,,,
5700,1850-01-01T00:00:00Z,PILKINGTON,,,,,,,,,,,,,,,,,,,,Telescope,,,
5700,1850-01-01T00:00:00Z,PILKINGTON,,,,,,,,,,,,,,,,,,,,Telescope,,,
5700,1850-01-01T00:00:00Z,PILKINGTON,,,,,,,,,,,,,Philosophical,,,,,,,,,,
5700,1850-01-01T00:00:00Z,PILKINGTON,,,,,,,,,,,,,Mathematical,,,,,,,,,,
5700,1850-01-01T00:00:00Z,PILKINGTON,,,,,,,,,Optician,,,,,,,,,,,,,,
5701,1851-01-01T00:00:00Z,PILKINGTON,,,,,,,,,,,,,,,,,,,,Telescope,,,
5701,1851-01-01T00:00:00Z,PILKINGTON,,,,,,,,,,,,,,,,,,,,Telescope,,,
5701,1851-01-01T00:00:00Z,PILKINGTON,,,,,,,,,,,,,,,,,,,,Telescope,,,
5701,1851-01-01T00:00:00Z,PILKINGTON,,,,,,,,,,,,,,,,,,,,Telescope,,,
5701,1851-01-01T00:00:00Z,PILKINGTON,,,,,,,,,,,,,,,,,,,,Telescope,,,
5701,1851-01-01T00:00:00Z,PILKINGTON,,,,,,,,,,,,,,,,,,,,Telescope,,,
5701,1851-01-01T00:00:00Z,PILKINGTON,,,,,,,,,,,,,,,,,,,,Telescope,,,
5701,1851-01-01T00:00:00Z,PILKINGTON,,,,,,,,,,,,,,,,,,,,Telescope,,,
5701,1851-01-01T00:00:00Z,PILKINGTON,,,,,,,,,,,,,,,,,,,,Spectacle,,,
5701,1851-01-01T00:00:00Z,PILKINGTON,,,,,,,,,,,,,,,,,,,,Spectacle,,,
5701,1851-01-01T00:00:00Z,PILKINGTON,,,,,,,,,,,,,,,,,,,,Spectacle,,,
5701,1851-01-01T00:00:00Z,PILKINGTON,,,,,,,,,,,,,,,,,,,,Spectacle,,,
5701,1851-01-01T00:00:00Z,PILKINGTON,,,,,,,,,,,,,,,,,,,,Spectacle,,,
5701,1851-01-01T00:00:00Z,PILKINGTON,,,,,,,,,,,,,,,,,,,,Spectacle,,,
5701,1851-01-01T00:00:00Z,PILKINGTON,,,,,,,,,,,,,,,,,,,,Spectacle,,,
5701,1851-01-01T00:00:00Z,PILKINGTON,,,,,,,,,,,,,,,,,,,,Spectacle,,,
5701,1851-01-01T00:00:00Z,PILKINGTON,,,,,,,,,,,,,Philosophical,,,,,,,,,,
5701,1851-01-01T00:00:00Z,PILKINGTON,,,,,,,,,,,,,Mathematical,,,,,,,,,,
5701,1851-01-01T00:00:00Z,PILKINGTON,,,,,,,,,Optician,,,,,,,,,,,,,,
5701,1851-01-01T00:00:00Z,PILKINGTON,,,,,Grinder ,glass (optical),,,,,,,,,,,,,,,,,
5701,1851-01-01T00:00:00Z,PILKINGTON,,,,,Turner ,optical,,,,,,,,,,,,,,,,,
5702,1831-01-01T00:00:00Z,PITZOLI,,,,,,,,,,,,,,,,,,,,Weather-glass,,,
5703,1837-01-01T00:00:00Z,PIZZALA,,,,,,,,,,,,,,,,,,,,Hydrometer,,,
5703,1837-01-01T00:00:00Z,PIZZALA,,,,,,,,,,,,,,,,,,,,Hydrometer,,,
5703,1837-01-01T00:00:00Z,PIZZALA,,,,,,,,,,,,,,,,,,,,Hydrometer,,,
5703,1837-01-01T00:00:00Z,PIZZALA,,,,,,,,,,,,,,,,,,,,Hydrometer,,,
5703,1837-01-01T00:00:00Z,PIZZALA,,,,,,,,,,,,,,,,,,,,Hydrometer,,,
5703,1837-01-01T00:00:00Z,PIZZALA,,,,,,,,,,,,,,,,,,,,Hydrometer,,,
5703,1837-01-01T00:00:00Z,PIZZALA,,,,,,,,,,,,,,,,,,,,Thermometer,,,
5703,1837-01-01T00:00:00Z,PIZZALA,,,,,,,,,,,,,,,,,,,,Thermometer,,,
5703,1837-01-01T00:00:00Z,PIZZALA,,,,,,,,,,,,,,,,,,,,Thermometer,,,
5703,1837-01-01T00:00:00Z,PIZZALA,,,,,,,,,,,,,,,,,,,,Thermometer,,,
5703,1837-01-01T00:00:00Z,PIZZALA,,,,,,,,,,,,,,,,,,,,Thermometer,,,
5703,1837-01-01T00:00:00Z,PIZZALA,,,,,,,,,,,,,,,,,,,,Thermometer,,,
5703,1837-01-01T00:00:00Z,PIZZALA,,,,,,,,,,,,,,,,,,,,Barometer,,,
5703,1837-01-01T00:00:00Z,PIZZALA,,,,,,,,,,,,,,,,,,,,Barometer,,,
5703,1837-01-01T00:00:00Z,PIZZALA,,,,,,,,,,,,,,,,,,,,Barometer,,,
5703,1837-01-01T00:00:00Z,PIZZALA,,,,,,,,,,,,,,,,,,,,Barometer,,,
5703,1837-01-01T00:00:00Z,PIZZALA,,,,,,,,,,,,,,,,,,,,Barometer,,,
5703,1837-01-01T00:00:00Z,PIZZALA,,,,,,,,,,,,,,,,,,,,Barometer,,,
5703,1837-01-01T00:00:00Z,PIZZALA,,,,,,,,,,,,,Drawing,,,,,,,,,,
5703,1837-01-01T00:00:00Z,PIZZALA,,,,,,,,,,,,,Philosophical,,,,,,,,,,
5703,1837-01-01T00:00:00Z,PIZZALA,,,,,,,,,,,,,Mathematical,,,,,,,,,,
5703,1837-01-01T00:00:00Z,PIZZALA,,,,,,,,,Optician,,,,,,,,,,,,,,
5704,1841-01-01T00:00:00Z,PODRETTI,,,,,,,,,,,,,,,,,,,,Barometer,,,
5705,1826-01-01T00:00:00Z,POOLE,,,,,,,,,,,,,Philosophical,,,,,,,,,,
5706,1828-01-01T00:00:00Z,PRENTICE,,,,,,,,,,,,,Drawing,,,,,,,,,,
5707,1836-01-01T00:00:00Z,POCOCK,,,,,,,,,Optician,,,,,,,,,,,,,,
5708,1850-01-01T00:00:00Z,PRESCOTT,,,,,,,,,Optician,,,,,,,,,,,,,,
