source,target,relationship
5841,9602,SEE_ALSO
9602,5841,SEE_ALSO
5846,5847,TOOK_OVER_FROM
5776,9372,SUCCEEDED__BY
2472,2474,SPOUSE_OF
2472,2473,SEE_ALSO
2474,2473,SIBLING_OF
2474,3990,SPOUSE_OF
2474,1799,APPRENTICED_TO
3990,2474,SPOUSE_OF
3990,2473,SEE_ALSO
3990,544,HAD_APPRENTICE
3990,2472,PARTNERSHIP
9372,5776,TOOK_OVER_FROM
9372,9373,SEE_ALSO
9471,2865,TOOK_OVER_FROM
327,276,APPRENTICED_TO
2780,5852,CHILD_OF
2780,855,APPRENTICED_TO
5852,855,APPRENTICED_TO
3202,5852,SEE_ALSO
1182,3202,SEE_ALSO
367,733,SUCCEEDED__BY
3484,4435,ASSOCIATED_WITH
3484,4436,ASSOCIATED_WITH
4000,9509,SUCCEEDED__BY
4000,3460,APPRENTICED_TO
5367,5368,HAD_APPRENTICE
5367,172,APPRENTICED_TO
346,273,APPRENTICED_TO
346,1376,TOOK_OVER_FROM
1376,346,SUCCEEDED__BY
1921,7797,SEE_ALSO
7798,5854,TOOK_OVER_FROM
7799,7798,TOOK_OVER_FROM
5858,1922,SEE_ALSO
1922,1348,APPRENTICED_TO
1922,1464,TOOK_OVER_FROM
7802,7801,SEE_ALSO
5856,5857,PARENT_OF
2475,2469,APPRENTICED_TO
2475,2476,SUCCEEDED__BY
2475,5859,SEE_ALSO
2476,2475,TOOK_OVER_FROM
2476,5859,SUCCEEDED__BY
1300,857,ASSOCIATED_WITH
1300,1319,ASSOCIATED_WITH
7807,9523,SEE_ALSO
9523,7808,SEE_ALSO
1923,1572,APPRENTICED_TO
1923,3185,SEE_ALSO
1923,2239,SEE_ALSO
1319,511,ASSOCIATED_WITH
1319,1300,ASSOCIATED_WITH
1319,514,ASSOCIATED_WITH
1319,315,APPRENTICED_TO
4334,4372,SEE_ALSO
9181,9182,SEE_ALSO
7809,7810,SEE_ALSO
7810,7809,SEE_ALSO
5591,1084,APPRENTICED_TO
4058,2321,APPRENTICED_TO
7811,8093,SAME_PREMISES_AS
8093,7811,SAME_PREMISES_AS
7813,9431,SEE_ALSO
7814,5647,SEE_ALSO
284,140,TOOK_OVER_FROM
284,218,ASSOCIATED_WITH
2987,140,SPOUSE_OF
223,140,APPRENTICED_TO
223,284,SIBLING_OF
285,192,ASSOCIATED_WITH
285,295,ASSOCIATED_WITH
297,295,SEE_ALSO
2863,5864,SEE_ALSO
5864,7816,SEE_ALSO
5864,9360,SEE_ALSO
9360,5864,SUCCEEDED__BY
7816,2863,SEE_ALSO
7815,7816,SEE_ALSO
7815,5864,TOOK_OVER_FROM
3076,753,APPRENTICED_TO
7817,3753,SEE_ALSO
3753,9174,SIBLING_OF
3753,5865,CHILD_OF
2478,2599,SUCCEEDED__BY
2478,2477,TOOK_OVER_FROM
2478,9564,SEE_ALSO
9564,9565,TOOK_OVER_FROM
9174,3753,SIBLING_OF
9174,5865,CHILD_OF
5865,3777,SEE_ALSO
5865,9174,PARENT_OF
5865,3753,EMPLOYED_BY
7818,5865,SEE_ALSO
2261,2037,SEE_ALSO
7820,9295,SEE_ALSO
7820,5866,SEE_ALSO
9658,9295,TOOK_OVER_FROM
2263,5866,SEE_ALSO
336,526,ASSOCIATED_WITH
336,200,ASSOCIATED_WITH
3396,56,SEE_ALSO
7825,7823,CHILD_OF
7825,7827,PARTNERSHIP
7825,3205,SEE_ALSO
7823,7825,SUCCEEDED__BY
7823,7827,SEE_ALSO
7823,7824,TOOK_OVER_FROM
7823,7828,SEE_ALSO
7824,7822,SUCCEEDED__BY
7824,7827,SEE_ALSO
7827,7825,SUCCEEDED__BY
7828,3205,SEE_ALSO
7828,7827,SEE_ALSO
7828,7825,TOOK_OVER_FROM
3205,7824,SUCCEEDED__BY
7829,3206,SEE_ALSO
7830,10197,TOOK_OVER_FROM
10197,7830,SUCCEEDED__BY
2369,2370,ASSOCIATED_WITH
2264,5868,SUCCEEDED__BY
8960,5869,CHILD_OF
8960,8961,SIBLING_OF
5869,8962,SUCCEEDED__BY
5869,7833,PARENT_OF
5869,8960,PARENT_OF
5869,8961,PARENT_OF
8961,8962,PARTNERSHIP
8961,5869,CHILD_OF
8961,8960,SIBLING_OF
8962,8961,OWNED_BY
8962,8960,SEE_ALSO
8962,5869,TOOK_OVER_FROM
9688,7832,TOOK_OVER_FROM
7835,7836,SEE_ALSO
10582,889,TOOK_OVER_FROM
889,10582,SUCCEEDED__BY
7837,4251,ASSOCIATED_WITH
10267,8735,SEE_ALSO
7839,7992,TOOK_OVER_FROM
7992,7839,SUCCEEDED__BY
7841,7842,SUCCEEDED__BY
3463,3462,CHILD_OF
3462,3946,HAD_APPRENTICE
3462,3463,PARENT_OF
5873,9453,SUCCEEDED__BY
9453,5873,TOOK_OVER_FROM
737,738,CHILD_OF
5880,3072,TOOK_OVER_FROM
3072,5880,SUCCEEDED__BY
3567,741,APPRENTICED_TO
9705,4311,SEE_ALSO
10532,4916,ASSOCIATED_WITH
10532,10531,PARENT_OF
10531,10532,COUSIN_OF
7844,10533,SUCCEEDED__BY
9728,10532,EMPLOYED_BY
10335,5788,WORKED_FOR
1280,1278,ASSOCIATED_WITH
1278,1280,ASSOCIATED_WITH
7846,7847,SEE_ALSO
7846,7848,SEE_ALSO
7851,6731,SEE_ALSO
5499,5564,SIBLING_OF
5499,5500,PARENT_OF
5499,724,CHILD_OF
5499,4408,SIBLING_OF
5499,5563,HAD_APPRENTICE
5499,2266,SIBLING_OF
5499,740,PARTNERSHIP
5564,2266,WORKED_FOR
5564,5563,SIBLING_OF
5564,5499,SIBLING_OF
5564,724,CHILD_OF
5500,5499,CHILD_OF
5500,2266,NEPHEW_NIECE_OF
9291,2266,CHILD_OF
9291,9291,PARTNERSHIP
4408,724,CHILD_OF
4408,2266,APPRENTICED_TO
740,5499,SEE_ALSO
740,724,CHILD_OF
740,5563,SUCCEEDED__BY
724,5563,PARENT_OF
724,5499,PARENT_OF
724,2266,HAD_APPRENTICE
724,505,CHILD_OF
724,740,SUCCEEDED__BY
724,8672,SUCCEEDED__BY
5563,724,CHILD_OF
5563,4408,SIBLING_OF
5563,2266,SIBLING_OF
5563,740,TOOK_OVER_FROM
5563,5499,APPRENTICED_TO
505,724,PARENT_OF
8672,724,TOOK_OVER_FROM
1045,1302,SEE_ALSO
1045,1927,CHILD_OF
1045,435,SEE_ALSO
1302,8366,HAD_APPRENTICE
1302,408,APPRENTICED_TO
1028,3814,SEE_ALSO
3371,3386,HAD_APPRENTICE
3816,3815,SUCCEEDED__BY
3815,3816,TOOK_OVER_FROM
2267,1352,SEE_ALSO
7854,5881,TOOK_OVER_FROM
7855,9086,SEE_ALSO
7855,3209,SEE_ALSO
3914,3913,TOOK_OVER_FROM
5877,2266,SEE_ALSO
7859,7860,SEE_ALSO
7860,7859,SEE_ALSO
7862,7864,SUCCEEDED__BY
7864,7862,TOOK_OVER_FROM
8984,3066,SEE_ALSO
2480,5432,SEE_ALSO
2480,2592,APPRENTICED_TO
5432,2480,SEE_ALSO
8377,8370,ASSOCIATED_WITH
7870,7871,SEE_ALSO
2850,2557,APPRENTICED_TO
7874,5882,TOOK_OVER_FROM
5882,7874,SUCCEEDED__BY
5883,5885,SEE_ALSO
5883,7876,SUCCEEDED__BY
5883,5884,SEE_ALSO
5885,5883,SEE_ALSO
5885,7875,SEE_ALSO
5884,5883,SUCCEEDED__BY
7875,5885,SEE_ALSO
7875,5883,SEE_ALSO
7876,5883,TOOK_OVER_FROM
10457,7876,TOOK_OVER_FROM
3994,3464,CHILD_OF
3994,2572,APPRENTICED_TO
1689,1688,TOOK_OVER_FROM
1688,245,TOOK_OVER_FROM
1688,1689,SUCCEEDED__BY
3211,3212,SEE_ALSO
3212,3211,SEE_ALSO
3212,1104,SEE_ALSO
1860,2928,APPRENTICED_TO
1686,403,ASSOCIATED_WITH
1686,1689,TOOK_OVER_FROM
1686,1687,SUCCEEDED__BY
1104,3212,SEE_ALSO
1104,3211,SEE_ALSO
1104,924,TOOK_OVER_FROM
1044,3524,SEE_ALSO
3524,2858,SEE_ALSO
3524,1044,SEE_ALSO
4437,733,ASSOCIATED_WITH
4437,4438,SEE_ALSO
4437,3363,SEE_ALSO
5892,7890,SEE_ALSO
5892,7885,SUCCEEDED__BY
7890,7897,SUCCEEDED__BY
7890,7885,TOOK_OVER_FROM
7890,5892,SEE_ALSO
743,3482,WORKED_FOR
7885,7890,SUCCEEDED__BY
7885,2858,TOOK_OVER_FROM
7885,7897,SEE_ALSO
5888,5887,SEE_ALSO
5887,2285,SAME_PREMISES_AS
5887,5888,SEE_ALSO
2285,5887,EMPLOYED_BY
2285,5863,EMPLOYED_BY
2285,5956,EMPLOYED_BY
2285,7971,SUCCEEDED__BY
2285,5715,EMPLOYED_BY
3918,3919,SUCCEEDED__BY
10358,9620,SEE_ALSO
10358,10290,TOOK_OVER_FROM
9620,10358,SEE_ALSO
10290,9620,TOOK_OVER_FROM
10290,10358,SUCCEEDED__BY
2270,2269,SEE_ALSO
2270,7892,SUCCEEDED__BY
7897,5891,TOOK_OVER_FROM
5633,2914,HAD_APPRENTICE
5633,5632,HAD_APPRENTICE
5633,2321,PARENT_OF
10132,10325,SUCCEEDED__BY
10065,10066,SUCCEEDED__BY
10066,10065,TOOK_OVER_FROM
8637,8632,ASSOCIATED_WITH
5631,768,WORKED_FOR
7882,3465,TOOK_OVER_FROM
7892,7900,SUCCEEDED__BY
7892,2270,TOOK_OVER_FROM
7900,7892,SEE_ALSO
7900,9959,TOOK_OVER_FROM
12,438,APPRENTICED_TO
245,1685,PARENT_OF
245,10116,PARENT_OF
245,1688,SUCCEEDED__BY
4308,4409,EMPLOYED_BY
4283,4245,SUCCEEDED__BY
3755,3763,EMPLOYED_BY
3755,10182,SEE_ALSO
3755,6805,SUCCEEDED__BY
3755,3133,TOOK_OVER_FROM
9959,7892,TOOK_OVER_FROM
9959,7900,SUCCEEDED__BY
7899,5887,SEE_ALSO
10419,10349,TOOK_OVER_FROM
1931,3418,HAD_APPRENTICE
1931,547,SUCCEEDED__BY
836,547,TOOK_OVER_FROM
1930,1931,SUCCEEDED__BY
7904,6512,SAME_PREMISES_AS
7906,5895,SEE_ALSO
7907,4223,SAME_PREMISES_AS
7908,4223,SUCCEEDED__BY
7909,4223,TOOK_OVER_FROM
3214,3216,SEE_ALSO
3214,7918,ASSOCIATED_WITH
3214,3215,SEE_ALSO
3214,3217,SEE_ALSO
3214,3218,SEE_ALSO
3216,3215,SEE_ALSO
3216,3218,SEE_ALSO
3216,3217,SEE_ALSO
3216,3214,SEE_ALSO
3218,3217,SEE_ALSO
3218,3214,SEE_ALSO
3218,3215,SEE_ALSO
3218,9298,SEE_ALSO
3217,3215,SEE_ALSO
3217,3218,SEE_ALSO
3217,3216,SEE_ALSO
3217,3214,SEE_ALSO
3213,3215,SEE_ALSO
3213,3214,SEE_ALSO
3213,3216,SEE_ALSO
3213,3217,SEE_ALSO
3215,3218,SEE_ALSO
3215,3214,SEE_ALSO
3215,3216,SEE_ALSO
3215,3217,SEE_ALSO
7918,3214,ASSOCIATED_WITH
9298,3218,PARTNERSHIP
5568,5567,SEE_ALSO
9515,7920,TOOK_OVER_FROM
9621,909,TOOK_OVER_FROM
450,5568,SEE_ALSO
450,910,SEE_ALSO
2481,2484,SEE_ALSO
2481,2380,SEE_ALSO
2481,4633,PARENT_OF
2481,2482,APPRENTICED_TO
2380,2482,SEE_ALSO
2380,2481,SEE_ALSO
4633,2481,CHILD_OF
2483,2481,TOOK_OVER_FROM
2483,2484,SUCCEEDED__BY
5900,2484,TOOK_OVER_FROM
5900,3467,SUCCEEDED__BY
1645,866,SEE_ALSO
1645,1646,SEE_ALSO
866,1646,SEE_ALSO
866,1645,SEE_ALSO
1646,1645,SEE_ALSO
9960,9961,SUCCEEDED__BY
9961,9960,TOOK_OVER_FROM
5345,2861,TOOK_OVER_FROM
10084,5901,TOOK_OVER_FROM
10084,7923,SUCCEEDED__BY
7923,5901,TOOK_OVER_FROM
5541,1180,SEE_ALSO
5541,1563,SUCCEEDED__BY
1180,1181,SEE_ALSO
1564,1180,TOOK_OVER_FROM
1564,5541,SUCCEEDED__BY
5903,5524,APPRENTICED_TO
5903,5904,SEE_ALSO
5593,869,SPOUSE_OF
5593,1310,HAD_APPRENTICE
5594,869,CHILD_OF
9375,5903,SEE_ALSO
9375,5524,CHILD_OF
7926,9375,SEE_ALSO
3504,7930,SUCCEEDED__BY
5904,5903,SEE_ALSO
4390,745,NEPHEW_NIECE_OF
1932,745,PARTNERSHIP
476,6317,SUCCEEDED__BY
476,4252,ASSOCIATED_WITH
476,2018,ASSOCIATED_WITH
476,474,ASSOCIATED_WITH
476,2776,EMPLOYED_BY
475,2540,ASSOCIATED_WITH
3565,3579,SEE_ALSO
3579,3565,SEE_ALSO
747,1179,SEE_ALSO
747,5775,SEE_ALSO
2736,5597,APPRENTICED_TO
5597,2736,HAD_APPRENTICE
5597,5597,CHILD_OF
7934,8483,SEE_ALSO
425,426,SEE_ALSO
9762,9745,SUPPLIED_TO
9762,9761,SUPPLIED_TO
7936,7937,SEE_ALSO
7936,2273,SEE_ALSO
7938,8586,SEE_ALSO
8586,7943,PARTNERSHIP
971,2276,SEE_ALSO
2276,2274,SEE_ALSO
2276,971,SEE_ALSO
1933,2274,SEE_ALSO
1933,3758,SEE_ALSO
1933,2276,SEE_ALSO
2277,971,SEE_ALSO
2277,2276,SEE_ALSO
2277,2274,SEE_ALSO
2278,748,APPRENTICED_TO
7943,7942,SEE_ALSO
7942,7943,SEE_ALSO
7944,4285,TOOK_OVER_FROM
4175,2280,APPRENTICED_TO
5516,5517,SIBLING_OF
5516,2280,CHILD_OF
5516,4175,SIBLING_OF
5517,2280,CHILD_OF
5517,4175,SIBLING_OF
5517,5516,SIBLING_OF
7945,4175,CHILD_OF
5512,2280,TOOK_OVER_FROM
5512,4175,PARTNERSHIP
4047,2516,APPRENTICED_TO
10382,9962,TOOK_OVER_FROM
4510,1716,CHILD_OF
5907,3503,SEE_ALSO
3503,5907,SEE_ALSO
5626,5907,TOOK_OVER_FROM
5626,3503,SEE_ALSO
751,783,SEE_ALSO
751,750,PARENT_OF
4299,749,APPRENTICED_TO
1936,1934,TOOK_OVER_FROM
1936,1937,SUCCEEDED__BY
1936,840,SEE_ALSO
1936,1935,SEE_ALSO
1934,1937,SEE_ALSO
1934,1935,TOOK_OVER_FROM
1934,1936,SUCCEEDED__BY
1935,1934,SUCCEEDED__BY
1935,1936,SEE_ALSO
1937,1934,SEE_ALSO
1937,1936,TOOK_OVER_FROM
1937,1935,SEE_ALSO
7950,840,CHILD_OF
7950,2610,APPRENTICED_TO
7951,3219,TOOK_OVER_FROM
7951,840,SEE_ALSO
1938,1936,SEE_ALSO
1938,1937,TOOK_OVER_FROM
1938,1934,SEE_ALSO
1939,1936,SEE_ALSO
1939,1937,SEE_ALSO
3042,7952,SEE_ALSO
7952,3042,SEE_ALSO
5596,1234,PARENT_OF
5595,1234,PARENT_OF
5595,5365,SEE_ALSO
5595,5596,TOOK_OVER_FROM
1178,1176,SEE_ALSO
1178,1177,SEE_ALSO
1176,1177,SEE_ALSO
1176,1178,SEE_ALSO
1177,1176,SEE_ALSO
1177,1178,SEE_ALSO
9622,9794,OWNED_BY
1201,1027,TOOK_OVER_FROM
1201,335,PARENT_OF
1201,541,HAD_APPRENTICE
1201,1722,PARTNERSHIP
335,1397,SPOUSE_OF
335,1722,TOOK_OVER_FROM
335,1027,CHILD_OF
335,1201,CHILD_OF
1722,1201,TOOK_OVER_FROM
1722,335,SUCCEEDED__BY
1397,335,SPOUSE_OF
1950,200,SEE_ALSO
1950,282,SEE_ALSO
2281,1072,APPRENTICED_TO
5910,7955,SUCCEEDED__BY
7955,5910,TOOK_OVER_FROM
5338,5340,SIBLING_OF
5338,2282,CHILD_OF
5340,5338,SIBLING_OF
5340,2282,CHILD_OF
5160,5339,SEE_ALSO
5160,2282,SEE_ALSO
5339,5160,PARTNERSHIP
5339,2282,SIBLING_OF
2282,5339,SIBLING_OF
2282,5160,SEE_ALSO
10268,7957,TOOK_OVER_FROM
7959,3471,APPRENTICED_TO
9149,9706,SIBLING_OF
9706,9149,SIBLING_OF
5913,1563,WORKED_FOR
7962,5914,SEE_ALSO
10359,8747,TOOK_OVER_FROM
5915,9578,EMPLOYED_BY
5915,9575,EMPLOYED_BY
9578,5915,CHILD_OF
9578,9575,SIBLING_OF
9575,9578,SIBLING_OF
9575,5915,CHILD_OF
9574,5915,SEE_ALSO
7964,2241,TOOK_OVER_FROM
5916,5919,SEE_ALSO
5916,5917,SEE_ALSO
5919,5918,SEE_ALSO
5919,5916,SEE_ALSO
5919,5917,SEE_ALSO
5917,5919,SEE_ALSO
5917,5916,SEE_ALSO
7967,7966,TOOK_OVER_FROM
7968,5920,SEE_ALSO
7968,7970,SEE_ALSO
5920,7970,SEE_ALSO
5920,7968,SEE_ALSO
7970,7968,SEE_ALSO
7970,5920,SEE_ALSO
7969,2285,SEE_ALSO
7969,7971,SEE_ALSO
1942,2285,SEE_ALSO
1942,2522,APPRENTICED_TO
7971,2285,TOOK_OVER_FROM
7972,2285,SEE_ALSO
7972,7969,SEE_ALSO
7975,9407,SEE_ALSO
9407,7975,SEE_ALSO
2501,91,HAD_APPRENTICE
7977,752,SEE_ALSO
7977,1943,SAME_PREMISES_AS
1943,752,TOOK_OVER_FROM
5921,7979,SEE_ALSO
7979,7978,SEE_ALSO
7978,7979,SEE_ALSO
128,131,SEE_ALSO
128,127,SEE_ALSO
9117,7981,TOOK_OVER_FROM
5924,2288,SEE_ALSO
5924,2287,TOOK_OVER_FROM
2288,2287,SEE_ALSO
2288,5924,SEE_ALSO
2287,2288,SEE_ALSO
2287,5924,SUCCEEDED__BY
8570,8405,SEE_ALSO
109,110,SEE_ALSO
109,448,SEE_ALSO
7986,7987,SEE_ALSO
7987,7986,SEE_ALSO
9921,7987,SAME_PREMISES_AS
10286,9921,SEE_ALSO
10286,7987,SEE_ALSO
5926,7990,SUCCEEDED__BY
2347,5935,SEE_ALSO
2347,9729,SEE_ALSO
2348,2347,SEE_ALSO
18,157,SEE_ALSO
18,110,SEE_ALSO
18,9729,SEE_ALSO
5927,7994,SUCCEEDED__BY
7994,5927,TOOK_OVER_FROM
1588,5929,SEE_ALSO
1588,3583,SEE_ALSO
5929,1588,SEE_ALSO
3583,1588,SEE_ALSO
5928,5929,SEE_ALSO
5930,5931,SEE_ALSO
5932,1226,CHILD_OF
420,1226,APPRENTICED_TO
420,600,HAD_APPRENTICE
420,796,SEE_ALSO
8816,4289,ASSOCIATED_WITH
8816,7995,SEE_ALSO
4289,4288,TOOK_OVER_FROM
4289,4021,ASSOCIATED_WITH
4289,8352,EMPLOYED_BY
4289,4289,SUCCEEDED__BY
4289,7995,SEE_ALSO
7995,8816,SEE_ALSO
7995,4288,SEE_ALSO
7995,4289,SEE_ALSO
8350,4289,PARTNERSHIP
8350,4288,CHILD_OF
8352,4289,WORKED_FOR
8352,8351,WORKED_FOR
8351,8352,EMPLOYED_BY
8351,4289,TOOK_OVER_FROM
5933,7998,SUCCEEDED__BY
7998,5933,TOOK_OVER_FROM
756,1954,SEE_ALSO
1954,756,SEE_ALSO
1955,756,SPOUSE_OF
1955,2298,SUCCEEDED__BY
1955,1954,TOOK_OVER_FROM
757,756,SEE_ALSO
757,1954,SEE_ALSO
758,756,TOOK_OVER_FROM
758,1954,SEE_ALSO
3189,1022,SEE_ALSO
3189,3188,SEE_ALSO
3188,1022,TOOK_OVER_FROM
3188,3189,SUCCEEDED__BY
5934,1022,SEE_ALSO
9548,3468,TOOK_OVER_FROM
2856,5573,SEE_ALSO
2856,3232,TOOK_OVER_FROM
2856,460,SAME_PREMISES_AS
2856,2291,SEE_ALSO
3232,3231,SEE_ALSO
3232,3230,SEE_ALSO
3232,2856,SUCCEEDED__BY
3231,2290,PARTNERSHIP
3231,5570,SEE_ALSO
3230,3231,SEE_ALSO
2290,3231,SEE_ALSO
2290,2291,TOOK_OVER_FROM
2290,3230,SEE_ALSO
5570,3231,SEE_ALSO
1956,460,TOOK_OVER_FROM
2292,2291,SUCCEEDED__BY
5571,460,TOOK_OVER_FROM
5571,4255,SUCCEEDED__BY
5572,5570,SUCCEEDED__BY
5572,3231,TOOK_OVER_FROM
2293,1956,SUCCEEDED__BY
2293,460,TOOK_OVER_FROM
2294,460,SEE_ALSO
5574,2856,TOOK_OVER_FROM
5574,5573,SUCCEEDED__BY
5360,870,SPOUSE_OF
5360,2113,HAD_APPRENTICE
1197,1199,ASSOCIATED_WITH
1197,1209,SIBLING_OF
1197,870,APPRENTICED_TO
1209,870,APPRENTICED_TO
4490,4491,SIBLING_OF
4490,4490,CHILD_OF
3365,8048,SEE_ALSO
8048,3365,SEE_ALSO
8002,3234,TOOK_OVER_FROM
3235,3235,SEE_ALSO
9109,9110,SEE_ALSO
9109,8004,SEE_ALSO
9110,8004,SEE_ALSO
9110,9109,SEE_ALSO
5937,5936,SEE_ALSO
5936,5937,SEE_ALSO
2295,3036,SUCCEEDED__BY
9075,3972,APPRENTICED_TO
9075,3444,APPRENTICED_TO
9075,4190,SEE_ALSO
4094,2797,ASSOCIATED_WITH
4094,7675,EMPLOYED_BY
4094,3237,SPOUSE_OF
4094,8208,HAD_APPRENTICE
4094,9079,SUCCEEDED__BY
8008,3238,SEE_ALSO
8008,9432,SEE_ALSO
3238,8008,SEE_ALSO
9432,8008,SEE_ALSO
759,1951,SUCCEEDED__BY
759,728,APPRENTICED_TO
759,2297,SEE_ALSO
4190,9074,SEE_ALSO
4190,8009,SEE_ALSO
1952,1951,SEE_ALSO
1952,2297,SUCCEEDED__BY
2297,1952,TOOK_OVER_FROM
2297,1951,SEE_ALSO
9074,3998,APPRENTICED_TO
9074,3960,APPRENTICED_TO
8208,4094,APPRENTICED_TO
8208,8209,SUCCEEDED__BY
3764,3765,SEE_ALSO
3764,3688,SPOUSE_OF
10282,10383,SEE_ALSO
10039,4074,SEE_ALSO
1008,276,SEE_ALSO
1008,3485,SEE_ALSO
1008,1007,ASSOCIATED_WITH
1657,1656,SEE_ALSO
10106,10105,PARENT_OF
10106,4914,WORKED_FOR
10105,10106,CHILD_OF
10105,10107,SIBLING_OF
10107,10106,CHILD_OF
9504,10573,PARENT_OF
10573,9504,CHILD_OF
9400,3777,ASSOCIATED_WITH
1568,2303,SEE_ALSO
1568,2304,SUCCEEDED__BY
2303,1568,SEE_ALSO
2303,2304,SEE_ALSO
2304,2303,SEE_ALSO
2304,1568,TOOK_OVER_FROM
2304,5939,SUCCEEDED__BY
9138,2573,CHILD_OF
9138,8239,HAD_APPRENTICE
3379,2729,APPRENTICED_TO
2855,2573,SEE_ALSO
5940,5939,TOOK_OVER_FROM
5939,5940,SUCCEEDED__BY
5939,2304,TOOK_OVER_FROM
3997,2558,APPRENTICED_TO
5941,2573,SEE_ALSO
3002,3003,SEE_ALSO
3002,417,SEE_ALSO
417,3002,SEE_ALSO
8031,3925,SEE_ALSO
3925,8031,SEE_ALSO
3767,4020,ASSOCIATED_WITH
3767,3680,PARTNERSHIP
9560,8030,SUCCEEDED__BY
8030,9560,TOOK_OVER_FROM
10047,10048,SEE_ALSO
10047,3779,WORKED_FOR
10047,10049,SEE_ALSO
10047,3780,WORKED_FOR
10048,10047,SEE_ALSO
10048,3779,CHILD_OF
3779,3669,SON_IN_LAW_OF
3779,6799,EMPLOYED_BY
3779,3780,SUCCEEDED__BY
3779,10049,PARENT_OF
3779,10048,PARENT_OF
3779,10047,EMPLOYED_BY
10049,10047,SEE_ALSO
10049,3779,CHILD_OF
3780,3777,ASSOCIATED_WITH
8032,3925,SEE_ALSO
8379,5406,CHILD_OF
1210,882,APPRENTICED_TO
1210,5547,HAD_APPRENTICE
882,5362,HAD_APPRENTICE
882,873,APPRENTICED_TO
882,1210,HAD_APPRENTICE
9254,9253,TOOK_OVER_FROM
5945,5946,SEE_ALSO
5946,5945,SEE_ALSO
885,3241,SEE_ALSO
885,1026,SEE_ALSO
1026,3241,SEE_ALSO
1026,885,SEE_ALSO
5948,5947,TOOK_OVER_FROM
5947,5948,SUCCEEDED__BY
1664,8037,SEE_ALSO
8037,1664,SEE_ALSO
8038,1664,TOOK_OVER_FROM
8038,8037,SUCCEEDED__BY
3470,5431,CHILD_OF
3470,2003,APPRENTICED_TO
8749,9069,SAME_PREMISES_AS
9069,8749,SAME_PREMISES_AS
9068,9069,TOOK_OVER_FROM
9068,8749,TOOK_OVER_FROM
8702,2963,SEE_ALSO
1473,3840,SUCCEEDED__BY
3840,1473,TOOK_OVER_FROM
1651,1650,SEE_ALSO
1650,1651,SEE_ALSO
8750,8751,SEE_ALSO
8751,10169,PARENT_OF
2854,851,SEE_ALSO
851,797,SEE_ALSO
851,2854,SEE_ALSO
5952,144,TOOK_OVER_FROM
145,207,SEE_ALSO
145,144,SEE_ALSO
2687,731,SPOUSE_OF
9677,8044,SEE_ALSO
8044,5953,TOOK_OVER_FROM
8757,8751,TOOK_OVER_FROM
9517,8757,SEE_ALSO
5954,8045,SEE_ALSO
8045,5954,SEE_ALSO
8051,2475,ASSOCIATED_WITH
8053,8052,SEE_ALSO
8054,6690,EMPLOYED_BY
8054,6691,SUCCEEDED__BY
5468,5466,SUCCEEDED__BY
5468,2305,SEE_ALSO
5466,6639,SUCCEEDED__BY
5466,5468,TOOK_OVER_FROM
2305,5468,SEE_ALSO
5470,2305,TOOK_OVER_FROM
5470,5468,SUCCEEDED__BY
5958,5959,SEE_ALSO
5959,5958,SEE_ALSO
10157,5961,CHILD_OF
5961,10157,PARENT_OF
1475,1476,SEE_ALSO
1475,1475,SEE_ALSO
1476,1475,SEE_ALSO
3190,3768,SEE_ALSO
3768,3190,SEE_ALSO
852,436,NEPHEW_NIECE_OF
2306,2266,SEE_ALSO
2306,826,TOOK_OVER_FROM
2306,6016,EMPLOYED_BY
2306,9291,PARTNERSHIP
2306,825,ASSOCIATED_WITH
2306,9814,ASSOCIATED_WITH
6016,3277,SIBLING_OF
6016,1050,CHILD_OF
8469,8468,SIBLING_OF
8469,8470,CHILD_OF
8468,8470,CHILD_OF
8468,8469,SIBLING_OF
3243,1017,SEE_ALSO
3243,2307,SEE_ALSO
1017,2307,SEE_ALSO
1017,2722,SEE_ALSO
2307,3243,SAME_PREMISES_AS
2307,1017,TOOK_OVER_FROM
763,764,TOOK_OVER_FROM
764,761,TOOK_OVER_FROM
764,762,SEE_ALSO
764,2914,ASSOCIATED_WITH
764,763,SUCCEEDED__BY
762,764,SEE_ALSO
762,761,CHILD_OF
9841,763,SEE_ALSO
5989,763,TOOK_OVER_FROM
2308,1018,SEE_ALSO
504,1324,APPRENTICED_TO
8064,8063,SEE_ALSO
8063,8064,SEE_ALSO
1571,2310,SEE_ALSO
2310,1571,TOOK_OVER_FROM
2311,2308,SEE_ALSO
872,3389,APPRENTICED_TO
872,5599,PARENT_OF
5599,872,CHILD_OF
8066,3472,APPRENTICED_TO
8139,8142,SUCCEEDED__BY
10236,10366,SUCCEEDED__BY
8069,10305,CHILD_OF
8069,8068,TOOK_OVER_FROM
10305,8068,PARENT_OF
10305,8069,PARENT_OF
8068,10305,CHILD_OF
8068,8069,SUCCEEDED__BY
8068,8067,SEE_ALSO
8067,5966,TOOK_OVER_FROM
8067,8068,SEE_ALSO
5966,8069,SEE_ALSO
5966,8067,SUCCEEDED__BY
8072,9377,TOOK_OVER_FROM
5968,5967,TOOK_OVER_FROM
5967,5968,SUCCEEDED__BY
3248,3247,SEE_ALSO
3248,8077,SEE_ALSO
3247,3248,SEE_ALSO
3192,3191,SEE_ALSO
3192,3193,SUCCEEDED__BY
3191,3193,SEE_ALSO
